t,xN,yN,xGR,yGR,rN,rGR,aN,eN,omegaN,fN,hN,EN,aGR,eGR,omegaGR,fGR,hGR,EGR
200720428.1277895,-372139446731262.1,177486249447752.3,-656807780404192.1,-107228343408586.9,412297388490976.9,665503101442533.8,295333938206658.5,0.5999999999999654,3.859473312920823e-13,2.696566885062356,5.008515806748762e+21,-224688794684226.7,394196754017041.4,0.6923902894233905,0.2085078161875231,3.094913993684224,5.218782389936631e+21,-168337831118039.3
200764196.2106782,-372638032638418.3,177134980962106.7,-656787688631767.8,-107572830367335.6,412596540035270.8,665538865710710.8,295333938206658.5,0.5999999999999654,3.858598720041237e-13,2.697855521078192,5.008515806748762e+21,-224688794684226.8,394197028807012.9,0.6923901928803036,0.2085139689197056,3.095423548238505,5.218784879014485e+21,-168337713771777.3
200807964.2935669,-373135269736907.3,176783071314089.1,-656767035057228.8,-107917225475551.1,412894882294364.2,665574237701703.8,295333938206658.5,0.5999999999999653,3.857937270987743e-13,2.69914229232942,5.008515806748762e+21,-224688794684226.8,394197300525070.9,0.6923900973786083,0.2085201195683528,3.095933050002353,5.218787340529166e+21,-168337597737505.6
200851732.3764556,-373631159152500.2,176430523163559.2,-656745819787512.2,-108261528451482.2,413192415943720,665609217447461.9,295333938206658.4,0.5999999999999654,3.855599106052835e-13,2.700427207893833,5.008515806748761e+21,-224688794684226.8,394197569173390.1,0.6923900029188058,0.2085262681569526,3.09644249956607,5.218789774491602e+21,-168337483014290.1
200895500.4593444,-374125702007262.2,176077339159433.8,-656724042929026,-108605739013385.7,413489141656577.2,665643804979576.8,295333938206658.3,0.5999999999999653,3.853711216634792e-13,2.701710276800719,5.008515806748761e+21,-224688794684226.9,394197834754120,0.6923899095013907,0.2085324147089741,3.096951897519638,5.2187921809126e+21,-168337369601207.4
200939268.5422331,-374618899419557.2,175723521939758.6,-656701704587648.9,-108949856879524.4,413785060103954.4,665678000329282.6,295333938206658.4,0.5999999999999654,3.853627741598485e-13,2.702991508031232,5.008515806748761e+21,-224688794684226.8,394198097269385.2,0.6923898171268515,0.208538559247867,3.097461244452722,5.218794559802843e+21,-168337257497345.1
200983036.6251218,-375110752504052.2,175369074131779.1,-656678804868730.1,-109293881768166.2,414080171954651.4,665711803527455.6,295333938206658.4,0.5999999999999656,3.854358705294684e-13,2.704270910518758,5.008515806748762e+21,-224688794684226.8,394198356721285.1,0.6923897257956714,0.2085447017970634,3.09797054095468,5.218796911172886e+21,-168337146701801.4
201026804.7080105,-375601262371722.4,175013998352010.8,-656655343877091.2,-109637813397582.9,414374477875253.7,665745214604614.5,295333938206658.6,0.5999999999999654,3.856454445538335e-13,2.705548493149273,5.008515806748762e+21,-224688794684226.7,394198613111893.8,0.6923896355083271,0.2085508423799766,3.09847978761456,5.218799235033162e+21,-168337037213685.3
201070572.7908992,-376090430129856.3,174658297206309.2,-656631321717026.2,-109981651486048.8,414667978530134.1,665778233590921.4,295333938206658.8,0.5999999999999653,3.863377931701824e-13,2.706824264761703,5.008515806748764e+21,-224688794684226.6,394198866443260.8,0.6923895462652898,0.2085569810200018,3.098988985021107,5.218801531393979e+21,-168336929032116.6
201114340.873788,-376578256882059.8,174301973289939.1,-656606738492301.6,-110325395751839.2,414960674581456.2,665810860516181.1,295333938206658.8,0.5999999999999653,3.863105896880706e-13,2.70809823414828,5.008515806748764e+21,-224688794684226.6,394199116717411,0.6923894580670241,0.2085631177405165,3.099498133762766,5.218803800265524e+21,-168336822156225.5
201158108.9566767,-377064743728261.7,173945029187643.4,-656581594306156.9,-110669045913229.6,415252566689177.5,665843095409841.5,295333938206658.8,0.5999999999999653,3.863996480256154e-13,2.709370410054893,5.008515806748764e+21,-224688794684226.5,394199363936344.1,0.6923893709139893,0.2085692525648805,3.100007234427686,5.218806041657856e+21,-168336716585153.1
201201877.0395654,-377549891764718.6,173587467473711.5,-656555889261305.5,-111012601688494,415543655511051.6,665874938300993.5,295333938206658.8,0.5999999999999653,3.865248711354413e-13,2.710640801181437,5.008515806748764e+21,-224688794684226.6,394199608102034.8,0.6923892848066387,0.2085753855164362,3.100516287603723,5.218808255580914e+21,-168336612318051.3
201245645.1224541,-378033702084019.8,173229290712046.9,-656529623459934.6,-111356062795904.1,415833941702632.4,665906389218371.2,295333938206658.6,0.5999999999999653,3.865586065742907e-13,2.711909416182161,5.008515806748763e+21,-224688794684226.6,394199849216433,0.6923891997454196,0.2085815166185089,3.101025293878443,5.218810442044508e+21,-168336509354082.5
201289413.2053429,-378516175775092.5,172870501456234.7,-656502797003706.2,-111699428953727.5,416123425917276.1,665937448190352.5,295333938206658.6,0.5999999999999654,3.86388820962619e-13,2.713176263666008,5.008515806748763e+21,-224688794684226.7,394200087281463.9,0.6923891157307734,0.2085876458944067,3.101534253839128,5.21881260105833e+21,-168336407692419.9
201333181.2882316,-378997313923206.7,172511102249608.2,-656475409993757.4,-112042699880226.8,416412108806144.6,665968115244958.6,295333938206658.5,0.5999999999999656,3.859357032529048e-13,2.714441352196955,5.008515806748762e+21,-224688794684226.8,394200322299027.9,0.692389032763136,0.2085937733674213,3.102043168072776,5.218814732631944e+21,-168336307332247.1
201376949.3711203,-379477117609980.5,172151095625315.5,-656447462530700.6,-112385875293658.4,416699991018209.1,665998390409854.8,295333938206658.6,0.5999999999999653,3.862162589708606e-13,2.715704690294356,5.008515806748763e+21,-224688794684226.7,394200554271000.8,0.6923889508429373,0.2085998990608274,3.10255203716611,5.218816836774793e+21,-168336208272758.4
201420717.454009,-379955587913385,171790484106385,-656418954714624.5,-112728954912270.6,416987073200251.8,666028273712350,295333938206658.5,0.5999999999999653,3.859601288261356e-13,2.716966286433269,5.008515806748762e+21,-224688794684226.8,394200783199233.7,0.6923888699706008,0.2086060229978838,3.103060861705577,5.218818913496199e+21,-168336110513158.9
201464485.5368977,-380432725907750.1,171429270205790.9,-656389886645093.6,-113071938454303.4,417273355996871,666057765179396.9,295333938206658.6,0.5999999999999653,3.862700648919359e-13,2.718226149044789,5.008515806748763e+21,-224688794684226.6,394201009085552.8,0.6923887901465452,0.2086121452018329,3.103569642277352,5.218820962805357e+21,-168336014052664.1
201508253.6197865,-380908532663769,171067456426518.3,-656360258421149.8,-113414825637986.1,417558840050482.4,666086864837592.5,295333938206658.7,0.5999999999999652,3.864605718577791e-13,2.719484286516381,5.008515806748764e+21,-224688794684226.6,394201231931759.9,0.6923887113711824,0.2086182656959015,3.104078379467343,5.21882298471134e+21,-168335918890500.2
201552021.7026752,-381383009248504,170705045261627,-656330070141311.6,-113757616181537,417843526001323.4,666115572713177.9,295333938206658.5,0.5999999999999653,3.861766105876302e-13,2.720740707192198,5.008515806748763e+21,-224688794684226.8,394201451739631.8,0.6923886336449194,0.2086243845033005,3.104587073861195,5.218824979223096e+21,-168335825025904
201595789.7855639,-381856156725392.2,170342039194315.9,-656299321903576.6,-114100309803161.4,418127414487456.4,666143888832039,295333938206658.6,0.5999999999999651,3.859063988176225e-13,2.721995419373412,5.008515806748763e+21,-224688794684226.7,394201668510921.5,0.692388556968157,0.2086305016472253,3.105095726044293,5.218826946349457e+21,-168335732458122.6
201639557.8684526,-382327976154249.8,169978440697986.3,-656268013805419.4,-114442906221050.9,418410506144770.9,666171813219705.6,295333938206658.6,0.5999999999999652,3.862751855861414e-13,2.723248431318525,5.008515806748763e+21,-224688794684226.7,394201882247356.7,0.6923884813412899,0.2086366171508561,3.105604336601766,5.218828886099129e+21,-168335641186413.8
201683325.9513414,-382798468591278.2,169614252236304.9,-656236145943793.4,-114785405153381.8,418692801606988.1,666199345901352.4,295333938206658.6,0.5999999999999652,3.86291034691013e-13,2.724499751243696,5.008515806748763e+21,-224688794684226.7,394202092950640.8,0.6923884067647081,0.2086427310373583,3.106112906118488,5.218830798480688e+21,-168335551210046.2
201727094.0342301,-383267635089069.8,169249476263266.4,-656203718415131.4,-115127806318313.8,418974301505663.1,666226486901798.4,295333938206658.6,0.5999999999999651,3.863034552509338e-13,2.725749387323049,5.008515806748764e+21,-224688794684226.6,394202300622452.8,0.6923883332387952,0.2086488433298822,3.106621435179086,5.218832683502599e+21,-168335462528298.6
201770862.1171188,-383735476696612.1,168884115223255.2,-656170731315345.5,-115470109433989.2,419255006470188.6,666253236245508,295333938206658.4,0.5999999999999651,3.858033944869722e-13,2.726997347688985,5.008515806748763e+21,-224688794684226.8,394202505264447.2,0.6923882607639282,0.2086549540515637,3.10712992436794,5.218834541173199e+21,-168335375140460.3
201814630.2000075,-384201994459294.9,168518171551107.6,-656137184739827.6,-115812314218530.9,419534917127798.4,666279593956590,295333938206658.5,0.5999999999999651,3.859691645171766e-13,2.728243640432495,5.008515806748764e+21,-224688794684226.7,394202706878254.1,0.6923881893404799,0.2086610632255243,3.107638374269189,5.218836371500702e+21,-168335289045831.3
201858398.2828963,-384667189418914.8,168151647672172.5,-656103078783450.6,-116154420390041.9,419814034103570.3,666305560058798.6,295333938206658.5,0.599999999999965,3.859547098474571e-13,2.729488273603462,5.008515806748764e+21,-224688794684226.7,394202905465478.9,0.6923881189688169,0.2086671708748711,3.108146785466732,5.218838174493204e+21,-168335204243721.9
201902166.365785,-385131062613680.6,167784546002372.6,-656068413540567.1,-116496427666603.6,420092358020429.9,666331134575532.8,295333938206658.5,0.5999999999999649,3.857573783320413e-13,2.730731255210972,5.008515806748764e+21,-224688794684226.7,394203101027703,0.6923880496492997,0.2086732770226976,3.108655158544235,5.21883995015867e+21,-168335120733453.1
201945934.4486737,-385593615078219.6,167416868948264.1,-656033189105012.2,-116838335766274.6,420369889499153.4,666356317529837.4,295333938206658.5,0.5999999999999651,3.859321766988233e-13,2.731972593223606,5.008515806748764e+21,-224688794684226.8,394203293566483.4,0.6923879813822833,0.2086793816920832,3.10916349408513,5.218841698504955e+21,-168335038514356.1
201989702.5315624,-386054847843582.8,167048618907097,-655997405570101.6,-117180144407089.4,420646629158371.4,666381108944401.9,295333938206658.6,0.599999999999965,3.858341298341657e-13,2.733212295569745,5.008515806748764e+21,-224688794684226.7,394203483083352.4,0.6923879141681174,0.2086854849060943,3.109671792672625,5.218843419539782e+21,-168334957585772.7
202033470.6144511,-386514761937250.5,166679798266874.6,-655961063028633.4,-117521853307057.5,420922577614572.1,666405508841561.4,295333938206658.6,0.5999999999999653,3.857711064371327e-13,2.734450370137867,5.008515806748763e+21,-224688794684226.7,394203669579817.9,0.6923878480071464,0.2086915866877832,3.110180054889701,5.218845113270755e+21,-168334877947055.4
202077238.6973399,-386973358383137.9,166310409406412.2,-655924161572888.5,-117863462184161.7,421197735482104.6,666429517243297.1,295333938206658.6,0.5999999999999653,3.858663222435405e-13,2.735686824776836,5.008515806748763e+21,-224688794684226.7,394203853057364.4,0.6923877828997073,0.20869768706019,3.110688281319118,5.218846779705365e+21,-168334799597566.5
202121006.7802286,-387430638201601.2,165940454695395.8,-655886701294630.1,-118204970756356.9,421472103373182.6,666453134171235.2,295333938206658.5,0.5999999999999651,3.858336862122361e-13,2.736921667296199,5.008515806748763e+21,-224688794684226.7,394204033517451.4,0.6923877188461334,0.2087037860463413,3.111196472543422,5.218848418850965e+21,-168334722536679.3
202164774.8631173,-387886602409442.9,165569936494440.4,-655848682285105.2,-118546378741569.2,421745681897887.6,666476359646648.4,295333938206658.4,0.5999999999999652,3.85821881701519e-13,2.73815490546647,5.008515806748763e+21,-224688794684226.8,394204210961514.1,0.6923876558467511,0.2087098836692512,3.111704629144943,5.218850030714798e+21,-168334646763777.2
202208542.946006,-388341252019917.7,165198857155147.6,-655810104635044.5,-118887685857694.3,422018471664172.6,666499193690454.4,295333938206658.5,0.5999999999999649,3.86188571264627e-13,2.73938654701942,5.008515806748764e+21,-224688794684226.7,394204385390963.9,0.6923875939018823,0.2087159799519212,3.112212751705802,5.218851615303986e+21,-168334572278254.2
202252311.0288948,-388794588042738,164827219020162.9,-655770968434662,-119228891822596.3,422290473277864.9,666521636323217.1,295333938206658.5,0.5999999999999652,3.861352332777323e-13,2.740616599648357,5.008515806748763e+21,-224688794684226.8,394204556807187.5,0.6923875330118425,0.2087220749173411,3.112720840807914,5.218853172625517e+21,-168334499079514.7
202296079.1117835,-389246611484080.2,164455024423232.9,-655731273773657.6,-119569996354106.7,422561687342670.3,666543687565147.2,295333938206658.6,0.5999999999999652,3.863729872748268e-13,2.741845071008415,5.008515806748763e+21,-224688794684226.7,394204725211548.1,0.6923874731769416,0.2087281685884879,3.11322889703299,5.218854702686277e+21,-168334427166973.1
202339847.1946722,-389697323346589.9,164082275689261.7,-655691020741215.1,-119910999170022.7,422832114460176.1,666565347436100.8,295333938206658.6,0.5999999999999653,3.864817730067688e-13,2.743071968716825,5.008515806748763e+21,-224688794684226.7,394204890605384.1,0.6923874143974844,0.2087342609883273,3.113736920962543,5.218856205493014e+21,-168334356540054.8
202383615.2775609,-390146724629388,163708975134366.7,-655650209426004,-120251899988106.2,423101755229855.1,666586615955580.4,295333938206658.6,0.5999999999999652,3.867933976678034e-13,2.744297300353196,5.008515806748764e+21,-224688794684226.6,394205052990010.2,0.6923873566737697,0.2087403521398132,3.11424491317789,5.218857681052364e+21,-168334287198194.8
202427383.3604496,-390594816328076.7,163335125065934.9,-655608839916179,-120592698526082.9,423370610249068.4,666607493142734.4,295333938206658.6,0.5999999999999652,3.865738397066644e-13,2.74552107345979,5.008515806748764e+21,-224688794684226.7,394205212366716.4,0.6923873000060912,0.2087464420658883,3.114752874260156,5.218859129370836e+21,-168334219140839.5
202471151.4433384,-391041599434744.9,162960727782677.8,-655566912299382,-120933394501640.2,423638680113069.4,666627979016358.9,295333938206658.6,0.5999999999999653,3.864283206565419e-13,2.746743295541796,5.008515806748763e+21,-224688794684226.7,394205368736769.6,0.6923872443947359,0.2087525307894838,3.115260804790278,5.218860550454826e+21,-168334152367444.4
202514919.5262271,-391487074937974.6,162585785574686.7,-655524426662740.4,-121273987632426.8,423905965415007.2,666648073594895,295333938206658.5,0.5999999999999651,3.863692049527613e-13,2.747963974067595,5.008515806748764e+21,-224688794684226.8,394205522101411.9,0.692387189839987,0.2087586183335202,3.115768705349006,5.2188619443106e+21,-168334086877476.4
202558687.6091158,-391931243822846.2,162210300723486.8,-655481383092869.2,-121614477636050.8,424172466745930.3,666667776896431.6,295333938206658.6,0.599999999999965,3.861721786018531e-13,2.749183116469033,5.008515806748763e+21,-224688794684226.7,394205672461861.3,0.692387136342121,0.2087647047209067,3.116276576516911,5.218863310944311e+21,-168334022670412.1
202602455.6920045,-392374107070944.9,161834275502091.9,-655437781675870.1,-121954864230079,424438184694789.6,666687088938703.4,295333938206658.6,0.599999999999965,3.864501735320535e-13,2.750400730141682,5.008515806748765e+21,-224688794684226.6,394205819819312.1,0.6923870839014095,0.2087707899745429,3.116784418874385,5.218864650361982e+21,-168333959745738.7
202646223.7748933,-392815665660366.2,161457712175058,-655393622497332.8,-122295147132035.2,424703119848442.5,666706009739092.1,295333938206658.6,0.599999999999965,3.861279858330089e-13,2.751616822445109,5.008515806748765e+21,-224688794684226.6,394205964174934.6,0.6923870325181173,0.2087768741173172,3.117292233001645,5.218865962569525e+21,-168333898102953.5
202689991.857782,-393255920565722.3,161080612998536.4,-655348905642335.1,-122635326059399.3,424967272791656.2,666724539314626.9,295333938206658.7,0.5999999999999648,3.86374733736808e-13,2.752831400703134,5.008515806748766e+21,-224688794684226.6,394206105529874.9,0.6923869821925052,0.2087829571721083,3.117800019478738,5.218867247572727e+21,-168333837741564.4
202733759.9406707,-393694872758147.3,160702980220327.3,-655303631195443.1,-122975400729605.7,425230644107111.2,666742677681982.8,295333938206658.5,0.5999999999999648,3.860279237123785e-13,2.754044472204089,5.008515806748765e+21,-224688794684226.7,394206243885255.3,0.692386932924828,0.2087890391617849,3.118307778885544,5.218868505377253e+21,-168333778661089.4
202777528.0235594,-394132523205304.1,160324816079932.2,-655257799240711.8,-123315370860042.2,425493234375405.4,666760424857482.5,295333938206658.5,0.5999999999999648,3.859307286813378e-13,2.755256044201076,5.008515806748765e+21,-224688794684226.7,394206379242173.9,0.6923868847153346,0.2087951201092058,3.118815511801778,5.218869735988649e+21,-168333720861056.8
202821296.1064481,-394568872871389.7,159946122808606.1,-655211409861685.2,-123655236168048.9,425755044175056.8,666777780857095.8,295333938206658.6,0.599999999999965,3.858419522289691e-13,2.756466123912223,5.008515806748764e+21,-224688794684226.7,394206511601705.2,0.6923868375642689,0.2088012000372206,3.119323218806997,5.21887093941234e+21,-168333664341005.1
202865064.1893369,-395003922717141.2,159566902629409.7,-655164463141397.5,-123994996370916.9,426016074082507.8,666794745696439.4,295333938206658.5,0.5999999999999649,3.861429573792077e-13,2.757674718520934,5.008515806748764e+21,-224688794684226.7,394206640964899.7,0.692386791471869,0.2088072789686692,3.119830900480597,5.218872115653635e+21,-168333609100483.3
202908832.2722256,-395437673699841.9,159187157757260.8,-655116959162371.6,-124334651185886.8,426276324672128.2,666811319390776.9,295333938206658.4,0.599999999999965,3.859172855067617e-13,2.758881835176143,5.008515806748763e+21,-224688794684226.8,394206767332783.6,0.692386746438368,0.2088133569263829,3.120338557401826,5.218873264717711e+21,-168333555139050.6
202952600.3551143,-395870126773327.8,158806890398985.8,-655068898006622,-124674200330147.7,426535796516219.9,666827501955019.8,295333938206658.4,0.5999999999999652,3.85609115733609e-13,2.760087480992561,5.008515806748762e+21,-224688794684226.8,394206890706359.6,0.6923867024639931,0.2088194339331838,3.120846190149778,5.218874386609637e+21,-168333502456276.2
202996368.438003,-396301282887992.6,158426102753370.2,-655020279755653.2,-125013643520835.9,426794490185018.8,666843293403726.8,295333938206658.4,0.5999999999999653,3.85740971422402e-13,2.761291663050922,5.008515806748762e+21,-224688794684226.8,394207011086606.6,0.6923866595489658,0.2088255100118856,3.121353799303404,5.218875481334357e+21,-168333451051740
203040136.5208918,-396731142990794.2,158044797011209.5,-654971104490461,-125352980475033.5,427052406246699.9,666858693751103.9,295333938206658.4,0.5999999999999652,3.854463894991015e-13,2.762494388398229,5.008515806748763e+21,-224688794684226.8,394207128474479.4,0.6923866176935028,0.2088315851852929,3.121861385441512,5.218876548896695e+21,-168333400925031.6
203083904.6037805,-397159708025261.1,157662975355358.9,-654921372291532.1,-125692210909767.5,427309545267380.1,666873703011004.2,295333938206658.3,0.5999999999999654,3.850913511746052e-13,2.763695664047999,5.00851580674876e+21,-224688794684226.9,394207242870909.1,0.6923865768978154,0.2088376594762029,3.122368949142767,5.218877589301351e+21,-168333352075751.4
203127672.6866692,-397586978931498,157280639960783.8,-654871083238845.6,-126031334542008.1,427565907811122.3,666888321196929.2,295333938206658.3,0.5999999999999656,3.849947888133604e-13,2.764895496980498,5.00851580674876e+21,-224688794684226.9,394207354276803.1,0.6923865371621085,0.2088437329074044,3.122876490985703,5.218878602552914e+21,-168333304503509.7
203171440.7695579,-398012956646191.9,156897792994608.8,-654820237411872.8,-126370351088667.8,427821494439938.7,666902548322027.8,295333938206658.3,0.5999999999999656,3.851269681911416e-13,2.766093894142986,5.008515806748761e+21,-224688794684226.9,394207462693044.7,0.6923864984865823,0.2088498055016779,3.123384011548721,5.218879588655846e+21,-168333258207926.9
203215208.8524466,-398437642102617.9,156514436616166.9,-654768834889576.2,-126709260266599.9,428076305713794.4,666916384399095.5,295333938206658.3,0.5999999999999654,3.849721639063566e-13,2.767290862449948,5.00851580674876e+21,-224688794684226.9,394207568120493.4,0.6923864608714317,0.2088558772817973,3.123891511410091,5.218880547614489e+21,-168333213188634.1
203258976.9353354,-398861036230645.8,156130572977048.7,-654716875750412.6,-127048061792597.7,428330342190611.2,666929829440576.9,295333938206658.1,0.5999999999999656,3.84457269406287e-13,2.768486408783337,5.008515806748759e+21,-224688794684227,394207670559985.2,0.6923864243168462,0.208861948270528,3.12439899114796,5.218881479433066e+21,-168333169445272.1
203302745.0182241,-399283139956746,155746204221150.3,-654664360072331.1,-127386755383392.5,428583604426271.4,666942883458563.6,295333938206658.2,0.5999999999999656,3.843835857867408e-13,2.769680539992796,5.008515806748759e+21,-224688794684227,394207770012332.3,0.6923863888230088,0.2088680184906291,3.124906451340353,5.218882384115684e+21,-168333126977492.2
203346513.1011128,-399703954203995.1,155361332484721.9,-654611287932774.8,-127725340755653,428836092974620.9,666955546464795.4,295333938206658.2,0.5999999999999656,3.84468270638513e-13,2.770873262895902,5.008515806748759e+21,-224688794684226.9,394207866478322.8,0.6923863543900988,0.208874087964852,3.125413892565177,5.218883261666325e+21,-168333085784956
203390281.1840015,-400123479892082.2,154975959896415.6,-654557659408680,-128063817625984,429087808387473.2,666967818470659.6,295333938206658.1,0.5999999999999657,3.842207761319295e-13,2.772064584278385,5.008515806748757e+21,-224688794684227,394207959958721.4,0.6923863210182888,0.2088801567159419,3.125921315400224,5.218884112088852e+21,-168333045867335
203434049.2668903,-400541717937315.6,154590088577332.6,-654503474576477.9,-128402185710924.6,429338751214613.3,666979699487192,295333938206658.1,0.5999999999999654,3.84446173181848e-13,2.773254510894359,5.008515806748759e+21,-224688794684227,394208050454268.9,0.6923862887077465,0.208886224766637,3.126428720423176,5.21888493538701e+21,-168333007224311
203477817.349779,-400958669252627.8,154203720641070.8,-654448733512094,-128740444726947.5,429588922003800.8,666991189525076.1,295333938206658.1,0.5999999999999653,3.840883180437248e-13,2.774443049466552,5.008515806748759e+21,-224688794684227,394208137965682.7,0.6923862574586344,0.208892292139669,3.126936108211605,5.218885731564425e+21,-168332969855576
203521585.4326677,-401374334747582.2,153816858193771.3,-654393436290948.8,-129078594390457.8,429838321300773.4,667002288594643.6,295333938206658,0.5999999999999656,3.837685853570948e-13,2.775630206686523,5.008515806748757e+21,-224688794684227.1,394208222493656.2,0.6923862272711087,0.208898358857764,3.127443479342981,5.218886500624604e+21,-168332933760832.1
203565353.5155564,-401788715328379.4,153429503334165.1,-654337582987957.6,-129416634417791.1,430086949649251.8,667012996705874.2,295333938206658.1,0.5999999999999653,3.837572014083016e-13,2.776815989214888,5.008515806748759e+21,-224688794684227.1,394208304038859.2,0.6923861981453211,0.2089044249436416,3.127950834394674,5.21888724257093e+21,-168332898939791.8
203609121.5984451,-402201811897862.4,153041658153619.4,-654281173677531.4,-129754564525213,430334807590941.7,667023313868395.1,295333938206658,0.5999999999999656,3.835078508283615e-13,2.778000403681541,5.008515806748757e+21,-224688794684227.1,394208382601937.4,0.6923861700814183,0.208910490420016,3.128458173943955,5.21888795740667e+21,-168332865392177.7
203652889.6813339,-402613625355523.8,152653324736183.5,-654224208433577.2,-130092384428917.5,430581895665538.6,667033240091483,295333938206658.1,0.5999999999999654,3.837424570379342e-13,2.779183456685869,5.008515806748757e+21,-224688794684227.1,394208458183513.6,0.6923861430795404,0.2089165553095956,3.128965498568002,5.218888645134967e+21,-168332833117722.3
203696657.7642226,-403024156597510.9,152264505158634.4,-654166687329498.6,-130430093845025.6,430828214410731,667042775384062,295333938206658.1,0.5999999999999653,3.837378567374855e-13,2.780365154796975,5.008515806748759e+21,-224688794684227,394208530784186.6,0.6923861171398228,0.2089226196350836,3.129472808843904,5.218889305758855e+21,-168332802116168.5
203740425.8471113,-403433406516632.2,151875201490521.9,-654108610438194.5,-130767692489584.4,431073764362203.8,667051919754704.1,295333938206658.1,0.5999999999999652,3.836483070583395e-13,2.781545504553886,5.00851580674876e+21,-224688794684227.1,394208600404531.1,0.6923860922623957,0.2089286834191781,3.129980105348661,5.218889939281236e+21,-168332772387269.5
203784193.93,-403841376002363.9,151485415794213.9,-654049977832061.9,-131105180078565.7,431318546053642.9,667060673211630.6,295333938206658.2,0.599999999999965,3.843053051250787e-13,2.782724512465773,5.008515806748763e+21,-224688794684226.9,394208667045098.9,0.6923860684473835,0.2089347466845722,3.130487388659193,5.218890545704899e+21,-168332743930788.2
203827962.0128888,-404248065940854.9,151095150124941.2,-653990789582994.2,-131442556327864.6,431562560016737.7,667069035762710.4,295333938206658.4,0.5999999999999646,3.845401498297797e-13,2.783902185012159,5.008515806748765e+21,-224688794684226.8,394208730706417.6,0.6923860456949059,0.2089408094539543,3.130994659352337,5.218891125032513e+21,-168332716746498.2
203871730.0957775,-404653477214934.1,150704406530841.4,-653931045762382.6,-131779820953298.5,431805806781185.2,667077007415460.9,295333938206658.4,0.5999999999999646,3.84869541980601e-13,2.78507852864313,5.008515806748765e+21,-224688794684226.8,394208791388991.2,0.6923860240050767,0.2089468717500084,3.131501918004858,5.218891677266626e+21,-168332690834183
203915498.1786662,-405057610704115.5,150313187053003.6,-653870746441116.1,-132116973670605.6,432048286874694.2,667084588177048.1,295333938206658.3,0.5999999999999649,3.846594536729056e-13,2.786253549779543,5.008515806748763e+21,-224688794684226.9,394208849093300.8,0.692386003378004,0.2089529335954139,3.132009165193443,5.218892202409669e+21,-168332666193635.9
203959266.2615549,-405460467284605,149921493725511.8,-653809891689581.8,-132454014195443.9,432290000822987.9,667091778054286.5,295333938206658.3,0.5999999999999651,3.842614568787452e-13,2.787427254813235,5.008515806748762e+21,-224688794684226.9,394208903819802.7,0.6923859838137918,0.2089589950128464,3.132516401494714,5.218892700463953e+21,-168332642824661
204003034.3444436,-405862047829306,149529328575488.7,-653748481577665.1,-132790942243389.8,432530949149808.6,667098577053639.1,295333938206658.3,0.599999999999965,3.84328064674296e-13,2.788599650107225,5.008515806748762e+21,-224688794684226.9,394208955568930.9,0.6923859653125372,0.2089650560249774,3.133023627485227,5.218893171431669e+21,-168332620727071.9
204046802.4273324,-406262353207825.7,149136693623138.8,-653686516174750.4,-133127757529936.9,432771132376920.6,667104985181217,295333938206658.3,0.5999999999999652,3.840441942103233e-13,2.789770741995922,5.008515806748761e+21,-224688794684226.9,394209004341094.7,0.6923859478743333,0.2089711166544749,3.133530843741473,5.21889361531489e+21,-168332599900692.9
204090570.5102211,-406661384286481,148743590881791.3,-653623995549720.6,-133464459770494.6,433010551024113.8,667111002442780.2,295333938206658.3,0.5999999999999652,3.84114106212174e-13,2.790940536785323,5.008515806748761e+21,-224688794684226.9,394209050136680.4,0.6923859314992672,0.2089771769240033,3.134038050839887,5.218894032115565e+21,-168332580345357.9
204134338.5931098,-407059141928304.8,148350022357942.9,-653560919770958.8,-133801048680387.1,433249205609208.2,667116628843737.4,295333938206658.4,0.5999999999999653,3.843951270126472e-13,2.792109040753215,5.008515806748761e+21,-224688794684226.8,394209092956050.8,0.6923859161874207,0.2089832368562236,3.134545249356848,5.218894421835532e+21,-168332562060911.3
204178106.6759985,-407455626993051.8,147955990051300.3,-653497288906346.6,-134137523974852,433487096648056.4,667121864389145.2,295333938206658.4,0.5999999999999654,3.848188926398488e-13,2.793276260149375,5.008515806748762e+21,-224688794684226.8,394209132799544.6,0.6923859019388703,0.2089892964737943,3.135052439868682,5.218894784476503e+21,-168332545047207.7
204221874.7588873,-407850840337204.8,147561495954822.2,-653433103023266.9,-134473885369039,433724224654548.4,667126709083709.8,295333938206658.4,0.5999999999999652,3.84878242932979e-13,2.794442201195767,5.008515806748762e+21,-224688794684226.8,394209169667477.3,0.6923858887536876,0.2089953557993702,3.135559622951669,5.218895120040073e+21,-168332529304111.3
204265642.841776,-408244782813980.5,147166542054761,-653368362188601.9,-134810132578009,433960590140613.9,667131162931785.4,295333938206658.5,0.5999999999999653,3.84739103551369e-13,2.795606870086735,5.008515806748761e+21,-224688794684226.8,394209203560140.8,0.692385876631938,0.2090014148556039,3.136066799182041,5.21889542852772e+21,-168332514831496.9
204309410.9246647,-408637455273335.9,146771130330704.5,-653303066468734.2,-135146265316732.1,434196193616227.2,667135225937374.6,295333938206658.4,0.5999999999999653,3.846376618800921e-13,2.796770272989204,5.008515806748761e+21,-224688794684226.8,394209234477803.4,0.6923858655736824,0.2090074736651458,3.136573969135993,5.218895709940799e+21,-168332501629249.4
